waktu,user,tweet
2022-04-10 14:06:40,Polsek_senduro,Anggota Satgas Pamor Keris Polsek Senduro  laksanakan Operasi Yustisi tertib pemakaian masker dalam Rangka Penegaka… https://t.co/NmgSuRfUJ6
2022-04-10 14:05:02,Maryzoon_,"@mengkiero8 Wkwkwkwk emang.
Ppkm atau engga rame mulu"
2022-04-10 14:05:02,12Karna79,"RT @_Banyoe: 2 tahun kebohongan PPKM.
2 tahun kebohongan alat tes.
2 tahun kebohongan masker.
2 tahun kebohongan app peli.
2 tahun kebohong…"
2022-04-10 14:03:30,RamilGemolong,Serda Rohadi Babinsa Ds.Jati melaksanakan Giat patroli gabungan dalam rangka Pelaksanaan *PPKM LEVEL 2* membatasi M… https://t.co/CU62QpfTzw
2022-04-10 14:00:22,iam_fly7,"Bts lockdown udah selese belum si?
Apa sekarang ganti ppkm jadi yg vote berkurang?"
2022-04-10 13:59:43,Partono_ADjem,"RT @_Banyoe: 2 tahun kebohongan PPKM.
2 tahun kebohongan alat tes.
2 tahun kebohongan masker.
2 tahun kebohongan app peli.
2 tahun kebohong…"
2022-04-10 13:56:14,_Banyoe,"2 tahun kebohongan PPKM.
2 tahun kebohongan alat tes.
2 tahun kebohongan masker.
2 tahun kebohongan app peli.
2 tah… https://t.co/YZ6fCS8gh0"
2022-04-10 13:51:37,lilionakim,"RT @PT_Transjakarta: #INFOTRANSJAKARTA | Sahabat TiJe, mulai Senin, 11 April 2022, layanan Transjakarta kembali menyesuaikan jam operasiona…"
2022-04-10 13:48:40,nah_ceah,"RT @andy_onet: @manghari500 @geloraco Hoaks....
kejadian 6 Juli 2021 tentang PPKM itu...
pantaas,,... orang2 kurang baca yang bikin berisik…"
2022-04-10 13:47:17,aby25934042,"RT @PT_Transjakarta: #INFOTRANSJAKARTA | Sahabat TiJe, mulai Senin, 11 April 2022, layanan Transjakarta kembali menyesuaikan jam operasiona…"
2022-04-10 13:46:06,Alfianwisnu087,"RT @PT_Transjakarta: #INFOTRANSJAKARTA | Sahabat TiJe, mulai Senin, 11 April 2022, layanan Transjakarta kembali menyesuaikan jam operasiona…"
2022-04-10 13:45:39,RamilGemolong,giat operasi Yustisi/Penyekatan dan Pelaksanaan *PPKM LEVEL 2* membatasi Mobilitas Perpindahan Masyarakat oleh Angg… https://t.co/sUJUKCkbsP
2022-04-10 13:43:00,SunardiFauzi,"Giat  patroli  dalam rangka  Pelaksanaan *PPKM LEVEL II* membatasi Mobilitas Perpindahan Masyarakat, bertempat di w… https://t.co/eux3HOLjP8"
2022-04-10 13:42:03,SunardiFauzi,"Kegiatan patroli dalam rangka Pelaksanaan PPKM LEVEL II membatasi Mobilitas Perpindahan Masyarakat, bertempat di wi… https://t.co/YhWFfiNRLj"
2022-04-10 13:40:57,SunardiFauzi,Anggota Koramil 18/Kalijambe melaksanakan  patroli dalam rangka  Pelaksanaan *PPKM LEVEL II* membatasi Mobilitas Pe… https://t.co/CgDFzYNGlT
2022-04-10 13:40:39,SunardiFauzi,"Giat  Patroli  dalam rangka  Pelaksanaan PPKM LEVEL II membatasi Mobilitas Perpindahan Masyarakat*, bertempat di wi… https://t.co/EVtEdN0bEz"
2022-04-10 13:38:15,KTawangmangu,Koramil 08 Tawangmangu - Serka Edi beserta 3 orang anggota Koramil 08/ Tawangmangu melaksanakan patroli penegakkan… https://t.co/evRYUwPmX3
2022-04-10 13:38:09,KTawangmangu,Koramil 08 Tawangmangu - Serka Edi beserta 3 orang anggota Koramil 08/ Tawangmangu melaksanakan patroli penegakkan… https://t.co/VOAHB6xN0n
2022-04-10 13:38:03,KTawangmangu,Koramil 08 Tawangmangu - Serka Edi beserta 3 orang anggota Koramil 08/ Tawangmangu melaksanakan patroli penegakkan… https://t.co/yfhimjp2l7
2022-04-10 13:37:57,KTawangmangu,Koramil 08 Tawangmangu - Serka Edi beserta 3 orang anggota Koramil 08/ Tawangmangu melaksanakan patroli penegakkan… https://t.co/EfUS5UXsW3
2022-04-10 13:37:48,fenelopiyy,ini udh ppkm lvl 1 gasi soalnya sekola sekola dah ptm 100%
2022-04-10 13:36:44,FineCuisineSmg,"Bandung PPKM Level 2, Warteg-Mal Bisa Beroperasi hingga 22.00 WIB - detikcom https://t.co/ZJzfM2imDE"
2022-04-10 13:36:32,KLaelae,"Posko Siaga Bencana/PPKM Kel Lae Lae malam hari di Recover Centre

Peduli ki
Slama ki https://t.co/mjeUmzWN1N"
2022-04-10 13:30:47,Koramil0725,Minggu 10 April 2022 Pkl 20.00  WIB  s.d selesai Serka Joko Waliman melaksanakan Giat  patroli gabungan bersama Aip… https://t.co/Yn78qQ1tvC
2022-04-10 13:29:53,KTawangmangu,Koramil 08 Tawangmangu - Sertu Eko Yulianto beserta 2 Orang Anggota melaksanakan Patroli penegakan disiplin protoko… https://t.co/VGRbKFsOQS
2022-04-10 13:29:47,KTawangmangu,Koramil 08 Tawangmangu - Sertu Eko Yulianto beserta 2 Orang Anggota melaksanakan Patroli penegakan disiplin protoko… https://t.co/d5NojH2dMn
2022-04-10 13:29:38,KTawangmangu,Koramil 08 Tawangmangu - Sertu Eko Yulianto beserta 2 Orang Anggota melaksanakan Patroli penegakan disiplin protoko… https://t.co/zcQW6zICFz
2022-04-10 13:29:32,KTawangmangu,Koramil 08 Tawangmangu - Sertu Eko Yulianto beserta 2 Orang Anggota melaksanakan Patroli penegakan disiplin protoko… https://t.co/XYmFGSbMqC
2022-04-10 13:28:33,HumasPolsekWat1,"Update Ketentuan PPKM Jawa-Bali Periode 5-18 April 2022

*Jumlah Kabupaten/Kota di Jawa-Bali dengan Ketegori PPKM:*… https://t.co/Giwwf8QWF1"
2022-04-10 13:23:38,yasboy,"RT @__Sridiana_3va: Gereget aku soal covid ini
Kalau aku jadi menkes &amp; wewenang ku sepenuhnya jadi jendral perangnya

Insya Allah ku buat s…"
2022-04-10 13:20:48,Kodim_Sragen,"Terus berikan Himbauan Protkes, dilaksanakna operasi Yustisi/Penyekatan dan Pelaksanaan *PPKM LEVEL 2* membatasi Mo… https://t.co/7nJXRepYMA"
2022-04-10 13:05:45,ArysMj93,"RT @PT_Transjakarta: #INFOTRANSJAKARTA | Sahabat TiJe, mulai Senin, 11 April 2022, layanan Transjakarta kembali menyesuaikan jam operasiona…"
2022-04-10 13:05:44,Koramil0725,giat operasi Yustisi/Penyekatan dan Pelaksanaan *PPKM LEVEL 2* membatasi Mobilitas Perpindahan Masyarakat oleh Angg… https://t.co/68PqDHiPOv
2022-04-10 13:03:30,KSumberlawang,Pkl 09.00 WIB  s.d selesai telah dilaksanakan Giat  patroli  dalam rangka  Pelaksanaan *PPKM LEVEL II* membatasi Mo… https://t.co/qvA05OMESJ
2022-04-10 13:02:33,gdwi164,"RT @MamiaAja: Seru jg ya ngabuburit di TL.. terbiasa PPKM, smangatnya berasa walau tetap di rmh masing2... 

Kita sama2 kompak menggaungkan…"
2022-04-10 12:59:05,KSumberlawang,pada Hari Minggu tanggal 10 April 2022 mulai pukul 09.00 Wib s/d Selesai anggota Koramil 02/Karangmalang rutin tela… https://t.co/VKRNR3vPnv
2022-04-10 12:57:33,esampejuang,"👷DR.HC.UBLAG GIGOLO👷
(Mama Na AA93 Sayang OGO)

Sono Bageur Ogo Sayang Danguken

Tetap Statis Terstruktur

NGENTOT… https://t.co/8bKUWjwo0Q"
2022-04-10 12:56:38,Wardoyomil06,Anggota Koramil 06/Karangpandan melaksanakan Patroli PPKM di Terminal Karangpandan dengan kegiatan membagikan masker https://t.co/EkP15R4vE9
2022-04-10 12:55:09,lintang_ayoe,"RT @MamiaAja: Seru jg ya ngabuburit di TL.. terbiasa PPKM, smangatnya berasa walau tetap di rmh masing2... 

Kita sama2 kompak menggaungkan…"
2022-04-10 12:54:47,KSumberlawang,"Pada hari Minggu Tanggal 10 April 2022 Pkl 10.00 WIB s.d selesai,Anggota Koramil 18/Kalijambe melaksanakan  patroli… https://t.co/rDnvpe1IjW"
2022-04-10 12:53:08,KSumberlawang,Pada hari Minggu  tanggal 10 April 2022 Pkl 09.30 WIB  s.d selesai telah dilaksanakan  Giat  Patroli  dalam rangka… https://t.co/CugpsO5xmq
2022-04-10 12:52:03,SantiStevko,Mari Bersama Bantu Para Porter Terdampak PPKM. Bantu Donasi dengan klik https://t.co/Ny1w9lRQpe
2022-04-10 12:51:58,Sangkuriang5551,"@PalalaSang PENINDASAN OLEH REZIM JOKOWI

yang tidak kalah brutalnya dengan kenaikan harga2, kenaikan pajak, &amp; KKN… https://t.co/7JsCfWMOWJ"
2022-04-10 12:47:49,KSumberlawang,Anggota Koramil 07/Ngrampal melaksanakan Patroli PPKM LEVEL II di wilayah kecamatan Ngrampal https://t.co/TWF5Zb6UI8
2022-04-10 12:44:40,KSumberlawang,giat operasi Yustisi/Penyekatan dan Pelaksanaan *PPKM LEVEL 2* membatasi Mobilitas Perpindahan Masyarakat oleh Angg… https://t.co/IVHP9E4kQK
2022-04-10 12:44:36,chargmirn,@YAOIBASERP SAATNYA PPKM https://t.co/krF7PY9bAY
2022-04-10 12:43:31,Koramil0725,Anggota Koramil 17/Sumberlawang melaksanakan Giat patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL 2* membata… https://t.co/hoJYJyXRs1
2022-04-10 12:39:52,kabigon89,"RT @PT_Transjakarta: #INFOTRANSJAKARTA | Sahabat TiJe, mulai Senin, 11 April 2022, layanan Transjakarta kembali menyesuaikan jam operasiona…"
2022-04-10 12:38:31,pikobar_jabar,Untuk pengaturan jam operasional fasilitas tersebut di atas tidak berubah dari ketentuan sebelumnya untuk daerah de… https://t.co/upCGFpgwoT
2022-04-10 12:38:28,pikobar_jabar,"""Sampurasun Wargi!

Fasilitas berupa pusat perbelanjaan, mal, pusat perdagangan, warung makan, restoran, atau kafe… https://t.co/MRuNp9R0EX"
2022-04-10 12:29:19,MalangCityExpo,"Kasus Covid-19 Tinggi, Kota Malang PPKM Level 4

https://t.co/jgdeKCMIOO"
2022-04-10 12:26:51,_Nayanika27_,"RT @MamiaAja: Seru jg ya ngabuburit di TL.. terbiasa PPKM, smangatnya berasa walau tetap di rmh masing2... 

Kita sama2 kompak menggaungkan…"
2022-04-10 12:21:01,KSumberlawang,Anggota Koramil 17/Sumberlawang melaksanakan Giat patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL 2* membata… https://t.co/nrTdJLdKNz
2022-04-10 12:14:40,yenniaryani410,@Tan_Mar3M Kirain itu rapat ppkm 🤣🤣🤣
2022-04-10 12:03:33,PluffyLove,"RT @PT_Transjakarta: #INFOTRANSJAKARTA | Sahabat TiJe, mulai Senin, 11 April 2022, layanan Transjakarta kembali menyesuaikan jam operasiona…"
2022-04-10 12:03:26,BisKota_,"RT @PT_Transjakarta: #INFOTRANSJAKARTA | Sahabat TiJe, mulai Senin, 11 April 2022, layanan Transjakarta kembali menyesuaikan jam operasiona…"
2022-04-10 12:01:14,HumasPolsekWat1,"OPS YUSTISI PPKM LEVEL 3
POLSEK WATES (10/04/2022) https://t.co/bjZYGFdDtX"
2022-04-10 12:00:01,PT_Transjakarta,"#INFOTRANSJAKARTA | Sahabat TiJe, mulai Senin, 11 April 2022, layanan Transjakarta kembali menyesuaikan jam operasi… https://t.co/JeFKtTt7Og"
2022-04-10 11:59:44,salahsambungya,@NdrewsTjan Ya udah cabut aja status ppkm kalau dimana mana udah normal 🤣
2022-04-10 11:47:27,Koramil0725,"Minggu, 10 April 2022 Pkl 09.00  WIB  s.d selesai Serka Joko Waliman laks Giat  patroli gabungan bersama Aiptu Dars… https://t.co/cfCB3rxl8x"
2022-04-10 11:46:09,humaspralon,"PENERANGAN KELILING HIMBAU PROKES

Sosialisasi Inmendagri No. 20 Tahun 2022 terkait PPKM dan Prokes 5M oleh Polres… https://t.co/jjGmvNAFXm"
2022-04-10 11:45:29,restamojokerto,"PENERANGAN KELILING HIMBAU PROKES

Sosialisasi Inmendagri No. 20 Tahun 2022 terkait PPKM dan Prokes 5M oleh Polres… https://t.co/HQJl1cDfTx"
2022-04-10 11:44:04,pickgarouw,"RT @GrabID: Yeay, bisa nonton F1 siang-siang lagi~

Tonton yuk keseruannya di Vidio Premier Platinum &amp; dapetin 🏁DISKON s.d. 97%🏁 + bonus se…"
2022-04-10 11:39:25,ida_ida72,"RT @PT_Transjakarta: Sahabat TiJe, mulai Senin, 11 April 2022, layanan Transjakarta kembali menyesuaikan jam operasional pada masa PPKM lev…"
2022-04-10 11:38:53,dinaries,"RT @MamiaAja: Seru jg ya ngabuburit di TL.. terbiasa PPKM, smangatnya berasa walau tetap di rmh masing2... 

Kita sama2 kompak menggaungkan…"
2022-04-10 11:27:11,TalimbungThomas,"RT @MamiaAja: Seru jg ya ngabuburit di TL.. terbiasa PPKM, smangatnya berasa walau tetap di rmh masing2... 

Kita sama2 kompak menggaungkan…"
2022-04-10 11:22:49,zlfkrirwn,RT @YudiSet16452924: INILAH KEPANJANGAN PPKM VERSI ANAK KLS 5 SD https://t.co/lIq8EzMKSe
2022-04-10 11:22:23,Yono43370361,"PENERANGAN KELILING HIMBAU PROKES

Sosialisasi Inmendagri No. 20 Tahun 2022 terkait PPKM dan Prokes 5M oleh Polres… https://t.co/suZIR38eBc"
2022-04-10 11:20:32,snake_leopard,"RT @MamiaAja: Seru jg ya ngabuburit di TL.. terbiasa PPKM, smangatnya berasa walau tetap di rmh masing2... 

Kita sama2 kompak menggaungkan…"
2022-04-10 11:16:37,Amandamgh,"Efek ppkm jd gabisa lebaran. Ponakan2 w tiba2 jd banyak, tp gak saling tau mengsedih 🥲"
2022-04-10 11:14:12,imtiwi3930t,"@ohmybeautybank Pernah tapi agak acak acakan sih, males ke salon waktu itu soalnya. Selama ppkm lebih tepatnya, sekarang dah ke salon lagi"
2022-04-10 11:00:26,AnantaElvano,Hadir Kembali Boss!! MEGA WIN Dari https://t.co/u3IWIJVaic Jackpot Jutaan Rupiah Serta Kemenangan Extra Menanti And… https://t.co/rrFBsfYbdO
2022-04-10 11:00:07,AnantaElvano,Hadir Kembali Boss!! MEGA WIN Dari https://t.co/u3IWIJVaic Jackpot Jutaan Rupiah Serta Kemenangan Extra Menanti And… https://t.co/NsyLmkDctu
2022-04-10 10:56:17,embuhlaj,@DKIJakarta ppkm tu masih ada ya
2022-04-10 10:54:57,humasjakfire,"RT @DKIJakarta: Berikut adalah penyesuaian jam buka Mall dan tempat makan pada PPKM Level 2.

#ramadandijkt #ramadan #jakarta #kotakolabora…"
2022-04-10 10:52:47,Polsekkemlagi2,"PENERANGAN KELILING HIMBAU PROKES

Sosialisasi Inmendagri No. 20 Tahun 2022 terkait PPKM dan Prokes 5M oleh Polres… https://t.co/OvoDRqVMzV"
2022-04-10 10:51:29,HendikTimoti,"PENERANGAN KELILING HIMBAU PROKES

Sosialisasi Inmendagri No. 20 Tahun 2022 terkait PPKM dan Prokes 5M oleh Polres… https://t.co/GGsU8WzZR5"
2022-04-10 10:49:34,milkitaacoklatt,lah sopo sing mbalesi lg ppkm😭 https://t.co/ScEOCYiEIP
2022-04-10 10:39:28,Dadam_al,@beynon_ PPKM
2022-04-10 10:39:20,awanhitam_oi,Kapasitas tempat ibadah PPKM level 1 bisa 100%. https://t.co/J4z1pB28Xd
2022-04-10 10:38:58,SunardiFauzi,giat operasi Yustisi/Penyekatan dan Pelaksanaan *PPKM LEVEL 2* membatasi Mobilitas Perpindahan Masyarakat oleh Angg… https://t.co/ZHGecQizTF
2022-04-10 10:37:09,TriRahayuangga,Kapasitas tempat ibadah PPKM level 1 bisa 100%. https://t.co/mxDSIUMlK0
2022-04-10 10:35:35,ayuramdaniputri,Kapasitas tempat ibadah PPKM level 1 bisa 100%. https://t.co/LS4BNQ0XfT
2022-04-10 10:32:46,PejabatHarian,Kapasitas tempat ibadah PPKM level 1 bisa 100%. https://t.co/YKdzPhhunb
2022-04-10 10:30:18,JMamogi,Kapasitas tempat ibadah PPKM level 1 bisa 100%. https://t.co/zHQ5WeIoJv
2022-04-10 10:24:13,Koramil16miri1,"Giat  patroli dalam rangka  Pelaksanaan *PPKM LEVEL 2 membatasi Mobilitas Perpindahan Masyarakat, bertempat di wila… https://t.co/xS7Kat8QI5"
2022-04-10 10:21:15,Koramil16miri1,"Giat  patroli dalam rangka  Pelaksanaan *PPKM LEVEL 2 membatasi Mobilitas Perpindahan Masyarakat, bertempat di wila… https://t.co/7zO6gsRCJ0"
2022-04-10 10:18:11,Bambang_Budimab,@Hunterjagar3 @ArizaPatria Abud klaim mampu atasi kemacetan padahal saat itu PPKM jilid 3.
2022-04-10 10:14:46,Lamana18290144,"Kodim 0727/Karanganyar
Koramil 15/Jatiyoso
Sertu Sri Sudiyanto Babinsa Ds Tlobo melaksanakan Komsos Bersama Bapak S… https://t.co/eRlZnTaPNc"
2022-04-10 10:13:53,winarto_sarsidi,"RT @PerkakasLucu: Udah coba smart thermos yang bisa tau suhu air didalam nya? 🌡️

👉GM Bear Termos Air Panas 500ml Suhu Display LED
Link sho…"
2022-04-10 10:11:55,19Tanon,pada Hari Minggu tanggal 10 April 2022 mulai pukul 09.00 Wib s/d Selesai anggota Koramil 02/Karangmalang rutin tela… https://t.co/8EYcrbH7Is
2022-04-10 10:09:10,Lamana18290144,"Kodim 0727/Karanganyar
Sertu Ari andrianto Anggota Koramil 07/ Matesih melaksanakan kegiatan Patroli PPKM Level 3 d… https://t.co/mHrihJ5a9I"
2022-04-10 10:06:27,ryolandafit,"RT @OfficialRCTI: Jakarta PPKM Level 2, Anies Baswedan: Kapasitas Mal 75 Persen Jam Operasional hingga 22.00 WIB #NewsRCTIPlus @RCTIPlus
ht…"
2022-04-10 10:05:50,Wanderingarou16,"@fajarnugros Saya ndak ambil untuk yg saat puasa, coba ingat saat peraturan jaga jarak waktu ppkm diberlakukan,rest… https://t.co/Ei7bfS5Syr"
2022-04-10 10:05:34,06Gondang,Pkl 09.00 WIB  s.d selesai telah dilaksanakan Giat  Patroli Gabungan bersama Polsek Gondang dalam rangka  Pelaksana… https://t.co/6icoRC5Td0
2022-04-10 10:05:06,kotajaktim,"RT @DKIJakarta: Berikut adalah penyesuaian jam buka Mall dan tempat makan pada PPKM Level 2.

#ramadandijkt #ramadan #jakarta #kotakolabora…"
2022-04-10 10:02:38,Koramil5Kedawu1,Anggota Koramil 03/Masaran melaksanakan giat patroli pada pelaksanaan PPKM LEVEL II membatasi mobilitas perpindahan… https://t.co/mQb0LURaFk
2022-04-10 10:00:16,mhmmdge,Serasa kaya lg ppkm naik elf cuma sendirian 😂
2022-04-10 10:00:07,19Tanon,pada Hari Minggu tanggal 10 April 2022 mulai pukul 09.00 Wib s/d Selesai anggota Koramil 02/Karangmalang rutin tela… https://t.co/HHU7LRteT9
2022-04-10 09:59:51,06Gondang,"Giat  Patroli dalam rangka  Pelaksanaan *PPKM LEVEL II* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wi… https://t.co/RlZwuIDclq"
2022-04-10 09:58:56,06Gondang,Serda Rohadi Babinsa Ds.Jati melaksanakan Giat patroli gabungan dalam rangka Pelaksanaan *PPKM LEVEL 2* membatasi M… https://t.co/TI9PAMVHib
2022-04-10 09:58:24,AnakLolina2,"RT @MamiaAja: Seru jg ya ngabuburit di TL.. terbiasa PPKM, smangatnya berasa walau tetap di rmh masing2... 

Kita sama2 kompak menggaungkan…"
2022-04-10 09:58:08,Lamana18290144,"Kodim 0727/Karanganyar
Minggu tgl 10 April 2022 
3 Org Dpp Pelda Riyanto Bati Wanwil Koramil 12/Jmp bersama anggota… https://t.co/rKVrPahord"
2022-04-10 09:57:57,06Gondang,Pkl 09.00 WIB  s.d selesai telah dilaksanakan Giat  patroli  dalam rangka  Pelaksanaan *PPKM LEVEL II* membatasi Mo… https://t.co/o8ofMMIWP4
2022-04-10 09:56:41,OfficialRCTI,"Jakarta PPKM Level 2, Anies Baswedan: Kapasitas Mal 75 Persen Jam Operasional hingga 22.00 WIB #NewsRCTIPlus… https://t.co/kH41g4VmZX"
2022-04-10 09:55:34,06Gondang,"Pada hari Minggu Tanggal 10 April 2022 Pkl 10.00 WIB s.d selesai,Anggota Koramil 18/Kalijambe melaksanakan  patroli… https://t.co/NRI1V5pVOr"
2022-04-10 09:53:10,Satpolgrobogan,Satpol PP kabupaten Grobogan melakukan Pengawasan PPKM Level 2 Protokol Kesehatan Pengendalian Covid-19 di wilayah… https://t.co/nkZMwIyydZ
2022-04-10 09:53:01,polsek_bola,"d.angka fatality rate harus kurang dari 3%
e.level PPKM berada pada transmisi lokal level tingkat 1
_*Kondisi kondi… https://t.co/aftRmJu3bn"
2022-04-10 09:51:27,Koramil5Kedawu1,Anggota Koramil 18/Kalijambe melaksanakan giat patroli pada pelaksanaan PPKM LEVEL II membatasi mobilitas perpindah… https://t.co/GGobDJv4F7
2022-04-10 09:49:39,S4fitr1HS,"RT @MamiaAja: Seru jg ya ngabuburit di TL.. terbiasa PPKM, smangatnya berasa walau tetap di rmh masing2... 

Kita sama2 kompak menggaungkan…"
2022-04-10 09:46:35,Lamana18290144,"Kodim 0727/Karanganyar
minggu 10 April 2022 Pukul 08.00 s/d selesai Peltu Tohari beserta tiga orang anggota Koramil… https://t.co/JjrbqBK2pN"
2022-04-10 09:46:04,ZaiEnal13,"RT @DivHumas_Polri: Update Ketentuan PPKM Jawa-Bali Periode 5-18 April 2022

*Jumlah Kabupaten/Kota di Jawa-Bali dengan Ketegori PPKM:*
- L…"
2022-04-10 09:45:19,Abrata73647759,"RT @restrotangkot: Update Ketentuan PPKM Jawa-Bali Periode 5-18 April 2022

Sumber: https://t.co/4JAhW9mMWP

#ProkesIbadahRamadhan
Panduan…"
2022-04-10 09:40:45,19Tanon,"Pada hari Minggu Tanggal 10 April 2022 Pkl 10.00 WIB s.d selesai,Anggota Koramil 18/Kalijambe melaksanakan  patroli… https://t.co/GWtvvO1rvr"
2022-04-10 09:39:41,19Tanon,Pada hari Minggu  tanggal 10 April 2022 Pkl 09.30 WIB  s.d selesai telah dilaksanakan  Giat  Patroli  dalam rangka… https://t.co/QD2Gdk3RFf
2022-04-10 09:34:19,19Tanon,Anggota Koramil 07/Ngrampal melaksanakan Patroli PPKM LEVEL II di wilayah kecamatan Ngrampal https://t.co/H1W6zXjWVI
2022-04-10 09:29:18,MalangCityExpo,"Kasus Covid-19 Tinggi, Kota Malang PPKM Level 4

https://t.co/jgdeKD4S2W"
2022-04-10 09:27:11,pendim1207bs,"Kodim 1207/PONTIANAK Laksanakan PPKM Skala Mikro
(Minggu, 10/4/2022)

Pendim 1207/Pontianak… https://t.co/gvSZzbX1ZP"
2022-04-10 09:22:45,arnold5508,Bukan tularan virus yang mengancam tetapi tidak ada supply makanan akibat lockdown di Shanghai - walaupun ada pemba… https://t.co/VitWRISfLS
2022-04-10 09:22:05,DartoEgleng,Anggota Koramil 07/Ngrampal melaksanakan Patroli PPKM LEVEL II di wilayah kecamatan Ngrampal https://t.co/1Mf8xg1Jxw
2022-04-10 09:20:31,DartoEgleng,giat operasi Yustisi/Penyekatan dan Pelaksanaan *PPKM LEVEL 2* membatasi Mobilitas Perpindahan Masyarakat oleh Angg… https://t.co/7RBfGoiUU9
2022-04-10 09:07:58,polsekgayamsar1,Patroli memberikan himbauan dan teguran kepada Pedagang dan Pembeli di Pasar Krempyeng Pandean Lamper Semarang dala… https://t.co/akQVgqLfIu
2022-04-10 09:07:19,polsekgayamsar1,Patroli memberikan himbauan dan teguran kepada Pedagang dan Pembeli di Pasar Krempyeng Pandean Lamper Semarang dala… https://t.co/19N1q9rqWe
2022-04-10 09:07:01,agddinkesdkiJKT,"RT @DKIJakarta: Berikut adalah penyesuaian jam buka Mall dan tempat makan pada PPKM Level 2.

#ramadandijkt #ramadan #jakarta #kotakolabora…"
2022-04-10 09:02:54,lorakandhiswati,"RT @GrabID: Yeay, bisa nonton F1 siang-siang lagi~

Tonton yuk keseruannya di Vidio Premier Platinum &amp; dapetin 🏁DISKON s.d. 97%🏁 + bonus se…"
2022-04-10 09:01:43,Koramil15jtys,"Koramil 15 Jatiyoso, Sertu Sri Sudiyanto Babinsa Tlobo Koramil 15/Jatiyoso Komsos bersama warga Dusun Nglogung Desa… https://t.co/nvad6hJ2zx"
2022-04-10 09:01:16,Koramil15jtys,"Koramil 15 Jatiyoso, Sertu Sri Sudiyanto Babinsa Tlobo Koramil 15/Jatiyoso Komsos bersama warga Dusun Nglogung Desa… https://t.co/gBlMHbjnFH"
2022-04-10 09:00:57,ilgisseugi,@ynghoona Terharu aja kamu kayak mendukung janu sepenuh hati despite ke-ppkm-an dia 🥲 Aamiiin aamiiiinnnnnnn semoga… https://t.co/OOsaXIQfTl
2022-04-10 09:00:46,engkuk_manuk,@Maheswaripoetri Asal bukan ppkm aja mbak...😂😂
2022-04-10 09:00:45,Koramil15jtys,"Koramil 15 Jatiyoso, Sertu Sri Sudiyanto Babinsa Tlobo Koramil 15/Jatiyoso Komsos bersama warga Dusun Nglogung Desa… https://t.co/JGdQsZMkyR"
2022-04-10 09:00:19,Koramil15jtys,"Koramil 15 Jatiyoso, Sertu Sri Sudiyanto Babinsa Tlobo Koramil 15/Jatiyoso Komsos bersama warga Dusun Nglogung Desa… https://t.co/gdWWg9Hyul"
2022-04-10 08:58:21,nolinguistik,"@pnypipaoo_ mungkin terakhir hari ini sampe jam 11 malem, besok udah disesuaikan dengan PPKM level 2"
